iso3,year,population,scenario
ALB,2075,2589220.1850057733,SSP1
ALB,2080,2459181.7236980437,SSP1
ALB,2085,2309842.8747024117,SSP1
ALB,2090,2148245.944785212,SSP1
ALB,2095,1982698.7822419552,SSP1
ALB,2100,1809552.633121359,SSP1
ARE,2010,7511690,SSP1
ARE,2015,9714862.392894419,SSP1
ARE,2020,10948509.901437169,SSP1
ARE,2025,12057594.915103743,SSP1
ARE,2030,13058776.414028486,SSP1
ARE,2035,13984082.76326534,SSP1
ARE,2040,14798253.616534498,SSP1
ARE,2045,15456662.010641877,SSP1
ARE,2050,15935422.22104341,SSP1
ARE,2055,16238817.877056142,SSP1
ARE,2060,16389288.470917454,SSP1
ARE,2065,16347786.05582589,SSP1
ARE,2070,16112951.466191337,SSP1
ARE,2075,15703434.057153182,SSP1
ARE,2080,15161807.980813956,SSP1
ARE,2085,14532126.898291135,SSP1
ARE,2090,13843791.870874424,SSP1
ARE,2095,13092892.907179836,SSP1
ARE,2100,12242288.892851543,SSP1
ARG,2010,40412375.99999999,SSP1
ARG,2015,41866379.893119484,SSP1
ARG,2020,43043653.25900876,SSP1
ARG,2025,43955913.91146602,SSP1
ARG,2030,44610707.18612248,SSP1
ARG,2035,45095283.83939326,SSP1
ARG,2040,45366651.64557012,SSP1
ARG,2045,45390298.83025085,SSP1
ARG,2050,45172814.39271291,SSP1
ARG,2055,44761955.30745017,SSP1
ARG,2060,44176998.4122812,SSP1
ARG,2065,43445241.03521415,SSP1
ARG,2070,42561582.29718315,SSP1
ARG,2075,41530294.21145734,SSP1
ARG,2080,40355667.84536531,SSP1
ARG,2085,38934575.625147626,SSP1
ARG,2090,37318795.477918096,SSP1
ARG,2095,35562566.57026809,SSP1
ARG,2100,33709322.25778628,SSP1
ARM,2010,3092072,SSP1
ARM,2015,3069070.505549672,SSP1
ARM,2020,3015861.4618620877,SSP1
ARM,2025,2944058.1436499245,SSP1
ARM,2030,2862924.2607181086,SSP1
ARM,2035,2777978.822072545,SSP1
ARM,2040,2683808.341140392,SSP1
ARM,2045,2577288.564011557,SSP1
ARM,2050,2460111.797366627,SSP1
ARM,2055,2338751.9704700606,SSP1
ARM,2060,2217912.690022699,SSP1
ARM,2065,2103609.6685624206,SSP1
ARM,2070,1992967.0947756432,SSP1
ARM,2075,1882564.9546505434,SSP1
ARM,2080,1771224.2676059795,SSP1
ARM,2085,1660696.6788590506,SSP1
ARM,2090,1554802.0261643308,SSP1
ARM,2095,1449471.656110838,SSP1
ARM,2100,1348257.8059886664,SSP1
AUS,2010,22268383.999999996,SSP1
AUS,2015,24164654.670356423,SSP1
AUS,2020,26043940.686908983,SSP1
AUS,2025,27919827.487473425,SSP1
AUS,2030,29722475.75569075,SSP1
AUS,2035,31475635.405551687,SSP1
AUS,2040,33214933.84658534,SSP1
AUS,2045,34930729.550779894,SSP1
AUS,2050,36592436.2876076,SSP1
AUS,2055,38165919.03101488,SSP1
AUS,2060,39636791.7966871,SSP1
AUS,2065,40865643.14106645,SSP1
AUS,2070,41829910.81931309,SSP1
AUS,2075,42550650.26940899,SSP1
AUS,2080,42940038.059830315,SSP1
AUS,2085,42977808.963215,SSP1
AUS,2090,42699380.3241448,SSP1
AUS,2095,42167771.49558682,SSP1
AUS,2100,41441280.81790325,SSP1
AUT,2010,8393643.974646494,SSP1
AUT,2015,8568206.875115786,SSP1
AUT,2020,8734395.068487028,SSP1
AUT,2025,8902075.681562027,SSP1
AUT,2030,9057297.161314705,SSP1
AUT,2035,9195784.67258007,SSP1
AUT,2040,9322539.018947268,SSP1
AUT,2045,9440617.007090429,SSP1
AUT,2050,9542474.458460692,SSP1
AUT,2055,9615867.309948714,SSP1
AUT,2060,9656417.00176561,SSP1
AUT,2065,9639154.702298969,SSP1
AUT,2070,9558116.218544895,SSP1
AUT,2075,9434643.260230362,SSP1
AUT,2080,9277742.148067094,SSP1
AUT,2085,9064097.583054217,SSP1
AUT,2090,8805445.088851253,SSP1
AUT,2095,8516350.735885046,SSP1
AUT,2100,8209977.596677673,SSP1
AZE,2010,9187783.000000002,SSP1
AZE,2015,9664016.212957885,SSP1
AZE,2020,10022725.971782424,SSP1
AZE,2025,10239332.35853726,SSP1
AZE,2030,10367618.05209913,SSP1
AZE,2035,10457366.98925831,SSP1
AZE,2040,10494903.030135982,SSP1
AZE,2045,10453587.741915746,SSP1
AZE,2050,10327922.237352433,SSP1
AZE,2055,10142884.27868986,SSP1
AZE,2060,9924618.184515841,SSP1
AZE,2065,9672966.594074398,SSP1
AZE,2070,9381476.514144726,SSP1
AZE,2075,9041289.793958692,SSP1
AZE,2080,8656762.328596503,SSP1
AZE,2085,8246549.802060819,SSP1
AZE,2090,7836651.367527689,SSP1
AZE,2095,7442452.577238361,SSP1
AZE,2100,7059972.926682689,SSP1
BDI,2010,8382244.465668443,SSP1
BDI,2015,9572152.18973318,SSP1
BDI,2020,10724463.287359433,SSP1
BDI,2025,11777175.041115666,SSP1
BDI,2030,12682809.111731164,SSP1
BDI,2035,13514943.808488434,SSP1
BDI,2040,14293232.417265264,SSP1
BDI,2045,14986554.804092221,SSP1
BDI,2050,15572017.184232954,SSP1
BDI,2055,16034842.86804202,SSP1
BDI,2060,16372028.31866685,SSP1
BDI,2065,16579392.630238337,SSP1
BDI,2070,16664884.255222201,SSP1
BDI,2075,16633467.128454434,SSP1
BDI,2080,16492534.75723711,SSP1
BDI,2085,16255114.035349166,SSP1
BDI,2090,15935169.92898598,SSP1
BDI,2095,15544639.057959028,SSP1
BDI,2100,15088242.556622341,SSP1
BEL,2010,10712066.000000002,SSP1
BEL,2015,11023431.990402142,SSP1
BEL,2020,11324006.875922006,SSP1
BEL,2025,11628758.042130489,SSP1
BEL,2030,11930754.582016513,SSP1
BEL,2035,12225277.1039382,SSP1
BEL,2040,12515827.354180489,SSP1
BEL,2045,12793300.115683388,SSP1
BEL,2050,13049507.423284145,SSP1
BEL,2055,13280617.7036353,SSP1
BEL,2060,13490271.543118408,SSP1
BEL,2065,13661750.379777145,SSP1
BEL,2070,13772556.349454163,SSP1
BEL,2075,13827083.16942933,SSP1
BEL,2080,13833501.33679519,SSP1
BEL,2085,13787305.297831861,SSP1
BEL,2090,13664589.758518087,SSP1
BEL,2095,13481399.770521142,SSP1
BEL,2100,13250753.02175907,SSP1
BEN,2010,8849892,SSP1
BEN,2015,10041558.760874158,SSP1
BEN,2020,11250902.744829878,SSP1
BEN,2025,12427883.453789663,SSP1
BEN,2030,13526922.838513175,SSP1
BEN,2035,14584021.003174547,SSP1
BEN,2040,15564660.204032391,SSP1
BEN,2045,16435244.884622538,SSP1
BEN,2050,17184848.60298692,SSP1
BEN,2055,17816948.4540384,SSP1
BEN,2060,18337292.516394254,SSP1
BEN,2065,18747693.705218878,SSP1
BEN,2070,19042829.018344495,SSP1
BEN,2075,19216725.52577016,SSP1
BEN,2080,19268641.94532147,SSP1
BEN,2085,19203058.8780928,SSP1
BEN,2090,19027938.76812469,SSP1
BEN,2095,18750520.292278737,SSP1
BEN,2100,18376411.109991513,SSP1
BFA,2010,16468714.000000002,SSP1
BFA,2015,18650872.666974228,SSP1
BFA,2020,20861569.002565093,SSP1
BFA,2025,23071164.648536738,SSP1
BFA,2030,25182477.075249154,SSP1
BFA,2035,27272196.42154693,SSP1
BFA,2040,29233934.22366179,SSP1
BFA,2045,30999486.568060808,SSP1
BFA,2050,32528207.689738005,SSP1
BFA,2055,33829641.16825303,SSP1
BFA,2060,34906518.08241317,SSP1
BFA,2065,35806141.25823661,SSP1
BFA,2070,36522811.217404634,SSP1
BFA,2075,37052211.76946922,SSP1
BFA,2080,37400051.21466752,SSP1
BFA,2085,37578371.24855472,SSP1
BFA,2090,37592403.95299064,SSP1
BFA,2095,37446574.38337864,SSP1
BFA,2100,37144323.516140394,SSP1
BGD,2010,148692131,SSP1
BGD,2015,156300278.5044183,SSP1
BGD,2020,163542955.40042034,SSP1
BGD,2025,169475480.5646998,SSP1
BGD,2030,173813976.52954897,SSP1
BGD,2035,176852712.88194266,SSP1
BGD,2040,178519443.0929123,SSP1
BGD,2045,178796598.38788953,SSP1
BGD,2050,177675352.03007162,SSP1
BGD,2055,175369363.59029704,SSP1
BGD,2060,172004509.115083,SSP1
BGD,2065,167865503.99068838,SSP1
BGD,2070,163036116.9528581,SSP1
BGD,2075,157596609.81648177,SSP1
BGD,2080,151627418.82486758,SSP1
BGD,2085,145241324.33903426,SSP1
BGD,2090,138533880.08995065,SSP1
BGD,2095,131634175.77036512,SSP1
BGD,2100,124672227.23128538,SSP1
BGR,2010,7494332,SSP1
BGR,2015,7266395.039727992,SSP1
BGR,2020,7058643.730528456,SSP1
BGR,2025,6875683.601914863,SSP1
BGR,2030,6707600.089626624,SSP1
BGR,2035,6557633.077686228,SSP1
BGR,2040,6419597.100138063,SSP1
BGR,2045,6280947.937289771,SSP1
BGR,2050,6132893.464961268,SSP1
BGR,2055,5975923.412571022,SSP1
BGR,2060,5810466.646495258,SSP1
BGR,2065,5625092.348065984,SSP1
BGR,2070,5422134.883112998,SSP1
BGR,2075,5203506.250095313,SSP1
BGR,2080,4973124.120525141,SSP1
BGR,2085,4737326.866681052,SSP1
BGR,2090,4485533.043840922,SSP1
BGR,2095,4220022.959714898,SSP1
BGR,2100,3947785.53588865,SSP1
BHR,2010,1261834.9999999998,SSP1
BHR,2015,1626933.919418682,SSP1
BHR,2020,1861274.8446104866,SSP1
BHR,2025,2078612.7433462283,SSP1
BHR,2030,2280288.612485374,SSP1
BHR,2035,2475693.569441858,SSP1
BHR,2040,2660193.3017939646,SSP1
BHR,2045,2823940.7806905056,SSP1
BHR,2050,2958137.908076324,SSP1
BHR,2055,3061684.834974643,SSP1
BHR,2060,3137200.7815951887,SSP1
BHR,2065,3181691.8847389184,SSP1
BHR,2070,3195909.3986578416,SSP1
BHR,2075,3179586.2116786274,SSP1
BHR,2080,3135424.2812656234,SSP1
BHR,2085,3069853.583665463,SSP1
BHR,2090,2985746.163063551,SSP1
BHR,2095,2883606.828830403,SSP1
BHR,2100,2756432.7974810107,SSP1
BHS,2010,342877,SSP1
BHS,2015,363998.36377159046,SSP1
BHS,2020,382994.4175397386,SSP1
BHS,2025,399330.7181949859,SSP1
BHS,2030,412886.3609765821,SSP1
BHS,2035,424517.7298028583,SSP1
BHS,2040,433724.5688763045,SSP1
BHS,2045,440218.2284079592,SSP1
BHS,2050,443737.7690846153,SSP1
BHS,2055,444437.57900809305,SSP1
BHS,2060,442565.0941541694,SSP1
BHS,2065,437666.441397431,SSP1
BHS,2070,430214.3651357918,SSP1
BHS,2075,420542.3110605494,SSP1
BHS,2080,408578.31276067934,SSP1
BHS,2085,394663.59747433854,SSP1
BHS,2090,377584.3415049685,SSP1
BHS,2095,358374.5497913795,SSP1
BHS,2100,337906.9938350295,SSP1
BIH,2010,3760149.0000979067,SSP1
BIH,2015,3743075.612497646,SSP1
BIH,2020,3713474.1697052396,SSP1
BIH,2025,3668331.3395886146,SSP1
BIH,2030,3607874.1767947744,SSP1
BIH,2035,3536777.0578534007,SSP1
BIH,2040,3453281.6844229004,SSP1
BIH,2045,3355639.1682248237,SSP1
BIH,2050,3243587.346054792,SSP1
BIH,2055,3120539.6281214887,SSP1
BIH,2060,2990171.5723494254,SSP1
BIH,2065,2852307.178872645,SSP1
BIH,2070,2709388.6839869753,SSP1
BIH,2075,2562325.0024482035,SSP1
BIH,2080,2412401.3081135363,SSP1
BIH,2085,2255361.4563153856,SSP1
BIH,2090,2091623.3612389644,SSP1
BIH,2095,1929787.6675580489,SSP1
BIH,2100,1770128.5413451008,SSP1
BLR,2010,9595421.000000002,SSP1
BLR,2015,9422160.110566959,SSP1
BLR,2020,9238343.848944455,SSP1
BLR,2025,9038439.78667397,SSP1
BLR,2030,8826809.712161023,SSP1
BLR,2035,8620556.616177317,SSP1
BLR,2040,8416982.233475998,SSP1
BLR,2045,8197935.328266219,SSP1
BLR,2050,7952791.423956355,SSP1
BLR,2055,7687082.049091287,SSP1
BLR,2060,7410322.926245867,SSP1
BLR,2065,7121027.083283491,SSP1
BLR,2070,6821729.1891966695,SSP1
BLR,2075,6511635.604698783,SSP1
BLR,2080,6191214.499736977,SSP1
BLR,2085,5866742.589394032,SSP1
BLR,2090,5540631.749178991,SSP1
BLR,2095,5204632.205085208,SSP1
BLR,2100,4869325.511993836,SSP1
BLZ,2010,311627,SSP1
BLZ,2015,336357.3695226607,SSP1
BLZ,2020,355919.5765459065,SSP1
BLZ,2025,370287.7864777302,SSP1
BLZ,2030,380070.7794014195,SSP1
BLZ,2035,386856.0719301683,SSP1
BLZ,2040,390798.78769435326,SSP1
BLZ,2045,391754.94844096206,SSP1
BLZ,2050,389791.6895347505,SSP1
BLZ,2055,385616.26224798465,SSP1
BLZ,2060,379530.5878837607,SSP1
BLZ,2065,372343.0339075301,SSP1
BLZ,2070,364299.5996262111,SSP1
BLZ,2075,355532.0110561404,SSP1
BLZ,2080,346126.0950679884,SSP1
BLZ,2085,335793.4632814883,SSP1
BLZ,2090,323756.143393229,SSP1
BLZ,2095,310169.8260220962,SSP1
BLZ,2100,294765.11632847664,SSP1
BOL,2010,9929849,SSP1
BOL,2015,10554711.55055447,SSP1
BOL,2020,11071562.61531443,SSP1
BOL,2025,11503672.620650286,SSP1
BOL,2030,11835481.82082814,SSP1
BOL,2035,12083908.606821436,SSP1
BOL,2040,12245338.840414003,SSP1
BOL,2045,12314092.363116961,SSP1
BOL,2050,12296996.584454054,SSP1
BOL,2055,12210474.258628651,SSP1
BOL,2060,12057336.894361598,SSP1
BOL,2065,11867202.126911683,SSP1
BOL,2070,11641764.286170823,SSP1
BOL,2075,11379657.358978838,SSP1
BOL,2080,11081072.206962444,SSP1
BOL,2085,10748962.640803484,SSP1
BOL,2090,10389608.323118173,SSP1
BOL,2095,10011794.218254507,SSP1
BOL,2100,9624588.90170444,SSP1
BRA,2010,194946470,SSP1
BRA,2015,202294699.0734339,SSP1
BRA,2020,208260042.78270462,SSP1
BRA,2025,212850521.9099362,SSP1
BRA,2030,215839674.61801094,SSP1
BRA,2035,217569356.1871658,SSP1
BRA,2040,217973349.62356907,SSP1
BRA,2045,217118922.44762117,SSP1
BRA,2050,214892553.20709807,SSP1
BRA,2055,211428266.79796422,SSP1
BRA,2060,206802671.65593758,SSP1
BRA,2065,201168197.33468997,SSP1
BRA,2070,194679999.96509895,SSP1
BRA,2075,187438563.38349667,SSP1
BRA,2080,179584178.40352884,SSP1
BRA,2085,171168346.5173996,SSP1
BRA,2090,161790127.29775676,SSP1
BRA,2095,151778140.17527986,SSP1
BRA,2100,141411708.93270937,SSP1
BRB,2010,273331.00000000006,SSP1
BRB,2015,275587.4979354038,SSP1
BRB,2020,277198.12934186915,SSP1
BRB,2025,277565.8886876933,SSP1
BRB,2030,276425.6450269969,SSP1
BRB,2035,273892.9639905834,SSP1
BRB,2040,269751.19035246025,SSP1
BRB,2045,263960.06180879474,SSP1
BRB,2050,256670.43062824864,SSP1
BRB,2055,248271.2444777076,SSP1
BRB,2060,239128.61649349472,SSP1
BRB,2065,229391.67583781743,SSP1
BRB,2070,219365.55770957362,SSP1
BRB,2075,209001.73023227314,SSP1
BRB,2080,197612.51811660547,SSP1
BRB,2085,185501.79659015074,SSP1
BRB,2090,172962.60268381058,SSP1
BRB,2095,159836.64823834528,SSP1
BRB,2100,146354.49688433204,SSP1
BRN,2010,398920,SSP1
BRN,2015,428888.0118729767,SSP1
BRN,2020,455017.5133707149,SSP1
BRN,2025,477304.2414167477,SSP1
BRN,2030,495557.38466795936,SSP1
BRN,2035,511268.24536982353,SSP1
BRN,2040,524755.846010104,SSP1
BRN,2045,535401.2308812087,SSP1
BRN,2050,542545.830370544,SSP1
BRN,2055,546074.0103712261,SSP1
BRN,2060,546019.8853876931,SSP1
BRN,2065,542208.1299843314,SSP1
BRN,2070,534937.6780817071,SSP1
BRN,2075,523908.9414092739,SSP1
BRN,2080,509063.0174530697,SSP1
BRN,2085,491188.12663857196,SSP1
BRN,2090,470089.91621824494,SSP1
BRN,2095,445982.0417444541,SSP1
BRN,2100,419629.23080711736,SSP1
BTN,2010,725940.0000000001,SSP1
BTN,2015,791659.232171677,SSP1
BTN,2020,856182.7967591825,SSP1
BTN,2025,915190.297041374,SSP1
BTN,2030,967359.1277642904,SSP1
BTN,2035,1015034.2039082323,SSP1
BTN,2040,1057501.4951382559,SSP1
BTN,2045,1093592.1718641631,SSP1
BTN,2050,1121827.5103499298,SSP1
BTN,2055,1142044.1601983784,SSP1
BTN,2060,1154014.9332243227,SSP1
BTN,2065,1155925.3397956486,SSP1
BTN,2070,1147892.2048846507,SSP1
BTN,2075,1130220.883530798,SSP1
BTN,2080,1103952.0810922724,SSP1
BTN,2085,1070868.862191848,SSP1
BTN,2090,1032755.6484767075,SSP1
BTN,2095,991187.0567099549,SSP1
BTN,2100,944343.437596781,SSP1
BWA,2010,2006945,SSP1
BWA,2015,2114853.7414959553,SSP1
BWA,2020,2220141.328877884,SSP1
BWA,2025,2307734.695270178,SSP1
BWA,2030,2376462.045485621,SSP1
BWA,2035,2437611.6859529824,SSP1
BWA,2040,2492191.0911527458,SSP1
BWA,2045,2538284.5268266485,SSP1
BWA,2050,2573934.568046574,SSP1
BWA,2055,2595862.304742507,SSP1
BWA,2060,2604505.692626079,SSP1
BWA,2065,2593552.695504184,SSP1
BWA,2070,2566041.60672625,SSP1
BWA,2075,2523874.071278492,SSP1
BWA,2080,2467773.8426665217,SSP1
BWA,2085,2399926.1893894956,SSP1
BWA,2090,2322198.1044143825,SSP1
BWA,2095,2236218.331156728,SSP1
BWA,2100,2143060.793184552,SSP1
CAF,2010,4401051,SSP1
CAF,2015,4767970.10293193,SSP1
CAF,2020,5137076.293281301,SSP1
CAF,2025,5492014.070671233,SSP1
CAF,2030,5803834.457070069,SSP1
CAF,2035,6084562.984600219,SSP1
CAF,2040,6322704.779250419,SSP1
CAF,2045,6507149.173235405,SSP1
CAF,2050,6646430.033488214,SSP1
CAF,2055,6742005.416656889,SSP1
CAF,2060,6796202.238875341,SSP1
CAF,2065,6812057.754015123,SSP1
CAF,2070,6787593.4712692145,SSP1
CAF,2075,6724500.4901732365,SSP1
CAF,2080,6626426.68693946,SSP1
CAF,2085,6497192.963167894,SSP1
CAF,2090,6340545.374910327,SSP1
CAF,2095,6161353.51340159,SSP1
CAF,2100,5963164.400675553,SSP1
CAN,2010,34016593,SSP1
CAN,2015,35901137.172915205,SSP1
CAN,2020,37897990.87108214,SSP1
CAN,2025,39902917.9040856,SSP1
CAN,2030,41821324.33518313,SSP1
CAN,2035,43650492.64559843,SSP1
CAN,2040,45443678.63763338,SSP1
CAN,2045,47223991.561956175,SSP1
CAN,2050,48969294.95719557,SSP1
CAN,2055,50645667.779256515,SSP1
CAN,2060,52239659.228241004,SSP1
CAN,2065,53644808.40890412,SSP1
CAN,2070,54766847.04366011,SSP1
CAN,2075,55610448.933054626,SSP1
CAN,2080,56171314.31302511,SSP1
CAN,2085,56298376.43070779,SSP1
CAN,2090,55999652.093122415,SSP1
CAN,2095,55359221.63696432,SSP1
CAN,2100,54468855.54069326,SSP1
CHE,2010,7664317.999999998,SSP1
CHE,2015,7908493.5059920745,SSP1
CHE,2020,8129831.614500415,SSP1
CHE,2025,8364360.000662282,SSP1
CHE,2030,8597881.93773668,SSP1
CHE,2035,8822422.025882306,SSP1
CHE,2040,9037347.445731554,SSP1
CHE,2045,9241455.35861933,SSP1
CHE,2050,9429143.896127392,SSP1
CHE,2055,9591879.208431236,SSP1
CHE,2060,9726578.882025238,SSP1
CHE,2065,9791747.90341826,SSP1
CHE,2070,9797360.559730105,SSP1
CHE,2075,9757164.420615347,SSP1
CHE,2080,9657547.161038624,SSP1
CHE,2085,9509392.583758468,SSP1
CHE,2090,9320404.62856356,SSP1
CHE,2095,9099541.51683983,SSP1
CHE,2100,8855774.93184681,SSP1
CHL,2010,17113688,SSP1
CHL,2015,17808836.599132713,SSP1
CHL,2020,18390708.420391407,SSP1
CHL,2025,18848999.957461324,SSP1
CHL,2030,19166749.97505245,SSP1
CHL,2035,19374278.322007444,SSP1
CHL,2040,19464635.72292533,SSP1
CHL,2045,19435487.404535163,SSP1
CHL,2050,19286849.159016337,SSP1
CHL,2055,19035969.234677043,SSP1
CHL,2060,18696184.26487107,SSP1
CHL,2065,18279312.533447944,SSP1
CHL,2070,17779080.19075361,SSP1
CHL,2075,17173348.1980418,SSP1
CHL,2080,16473323.932755584,SSP1
CHL,2085,15691033.923089292,SSP1
CHL,2090,14811695.69388655,SSP1
CHL,2095,13838895.134612005,SSP1
CHL,2100,12817590.009181386,SSP1
CHN,2010,1341335152,SSP1
CHN,2015,1360497073.2924273,SSP1
CHN,2020,1371171391.0183828,SSP1
CHN,2025,1370823430.6002872,SSP1
CHN,2030,1359512922.2160866,SSP1
CHN,2035,1338970416.3434489,SSP1
CHN,2040,1308940467.0925508,SSP1
CHN,2045,1270382530.4748487,SSP1
CHN,2050,1224524461.19736,SSP1
CHN,2055,1173039930.0539567,SSP1
CHN,2060,1117294683.6223974,SSP1
CHN,2065,1058792809.0848173,SSP1
CHN,2070,999265315.307276,SSP1
CHN,2075,939870693.5628984,SSP1
CHN,2080,880435797.0997734,SSP1
CHN,2085,820790556.4145458,SSP1
CHN,2090,761793843.5771372,SSP1
CHN,2095,703040648.8020905,SSP1
CHN,2100,643987110.006891,SSP1
CIV,2010,19737800,SSP1
CIV,2015,21216335.027778372,SSP1
CIV,2020,22513404.617527355,SSP1
CIV,2025,23689337.554936256,SSP1
CIV,2030,24652393.21188706,SSP1
CIV,2035,25490123.48842883,SSP1
CIV,2040,26159805.073017143,SSP1
CIV,2045,26636581.269324858,SSP1
CIV,2050,26936196.77826398,SSP1
CIV,2055,27086571.135619476,SSP1
CIV,2060,27103787.349553674,SSP1
CIV,2065,27041510.58659628,SSP1
CIV,2070,26885846.086357523,SSP1
CIV,2075,26625726.304621648,SSP1
CIV,2080,26261120.60406481,SSP1
CIV,2085,25800728.232466217,SSP1
CIV,2090,25249437.209352266,SSP1
CIV,2095,24615225.290616557,SSP1
CIV,2100,23912334.27233297,SSP1
CMR,2010,19598888.999999996,SSP1
CMR,2015,21423981.075006604,SSP1
CMR,2020,23149582.28484276,SSP1
CMR,2025,24748775.11545524,SSP1
CMR,2030,26174589.99934148,SSP1
CMR,2035,27484522.983621817,SSP1
CMR,2040,28625644.715498332,SSP1
CMR,2045,29552337.713615164,SSP1
CMR,2050,30273590.158589546,SSP1
CMR,2055,30807990.52970019,SSP1
CMR,2060,31167566.472100783,SSP1
CMR,2065,31361810.105079174,SSP1
CMR,2070,31379996.2439192,SSP1
CMR,2075,31222579.26285286,SSP1
CMR,2080,30896194.275636904,SSP1
CMR,2085,30417142.739386547,SSP1
CMR,2090,29796568.438495986,SSP1
CMR,2095,29050243.39903759,SSP1
CMR,2100,28192253.521247696,SSP1
COD,2010,65965795,SSP1
COD,2015,74762484.53729247,SSP1
COD,2020,83882841.5155397,SSP1
COD,2025,93088517.83964212,SSP1
COD,2030,101703689.35393056,SSP1
COD,2035,109917028.2674945,SSP1
COD,2040,117503649.0222982,SSP1
COD,2045,124259591.06923711,SSP1
COD,2050,130040552.9711688,SSP1
COD,2055,134982294.77066398,SSP1
COD,2060,139093923.95887178,SSP1
COD,2065,142401059.37701118,SSP1
COD,2070,144870047.25118887,SSP1
COD,2075,146490170.339188,SSP1
COD,2080,147287640.14528096,SSP1
COD,2085,147312641.6986611,SSP1
COD,2090,146594569.60970584,SSP1
COD,2095,145173655.0710728,SSP1
COD,2100,143115659.16930407,SSP1
COG,2010,4042898.9999999995,SSP1
COG,2015,4515200.504480422,SSP1
COG,2020,4973111.677383637,SSP1
COG,2025,5413478.087082172,SSP1
COG,2030,5822113.757715746,SSP1
COG,2035,6209370.776938231,SSP1
COG,2040,6558972.678113896,SSP1
COG,2045,6859170.516404404,SSP1
COG,2050,7107571.304577897,SSP1
COG,2055,7308819.2796560405,SSP1
COG,2060,7464944.008657291,SSP1
COG,2065,7571416.600152693,SSP1
COG,2070,7626584.003860715,SSP1
COG,2075,7630131.793881772,SSP1
COG,2080,7585024.126923974,SSP1
COG,2085,7494050.205985818,SSP1
COG,2090,7360097.611495429,SSP1
COG,2095,7186824.481996199,SSP1
COG,2100,6977400.426024145,SSP1
COL,2010,46294841,SSP1
COL,2015,49087032.16760237,SSP1
COL,2020,51481374.52946353,SSP1
COL,2025,53501816.14288103,SSP1
COL,2030,55123046.73510195,SSP1
COL,2035,56429568.212473966,SSP1
COL,2040,57370340.07705793,SSP1
COL,2045,57921614.69122372,SSP1
COL,2050,58089617.78879716,SSP1
COL,2055,57931849.191196345,SSP1
COL,2060,57472908.3701763,SSP1
COL,2065,56751885.989695705,SSP1
COL,2070,55785859.69400577,SSP1
COL,2075,54592680.59544875,SSP1
COL,2080,53184935.49455604,SSP1
COL,2085,51553343.42895062,SSP1
COL,2090,49582413.512919195,SSP1
COL,2095,47340846.486169375,SSP1
COL,2100,44903210.46386823,SSP1
COM,2010,734750.0000000001,SSP1
COM,2015,807673.0340741093,SSP1
COM,2020,862602.8882686599,SSP1
COM,2025,908525.7105321889,SSP1
COM,2030,949429.7764520249,SSP1
COM,2035,985827.8378258067,SSP1
COM,2040,1013133.4509778833,SSP1
COM,2045,1028205.3092304304,SSP1
COM,2050,1032370.5452539591,SSP1
COM,2055,1029333.0063733744,SSP1
COM,2060,1021499.2423022992,SSP1
COM,2065,1010841.9506865254,SSP1
COM,2070,996416.955659427,SSP1
COM,2075,977459.2882171004,SSP1
COM,2080,954180.0457745767,SSP1
COM,2085,926916.3216222265,SSP1
COM,2090,896239.5907858799,SSP1
COM,2095,862913.5018508568,SSP1
COM,2100,828110.7647972604,SSP1
CPV,2010,495999.00000000006,SSP1
CPV,2015,511815.82157332083,SSP1
CPV,2020,522755.9307933647,SSP1
CPV,2025,529100.2845892792,SSP1
CPV,2030,530864.4546360286,SSP1
CPV,2035,529648.6667889234,SSP1
CPV,2040,525116.1634868534,SSP1
CPV,2045,516951.00003635796,SSP1
CPV,2050,505161.63990756404,SSP1
CPV,2055,490821.5044276203,SSP1
CPV,2060,474524.6728994051,SSP1
CPV,2065,458534.9656352915,SSP1
CPV,2070,442648.69787048426,SSP1
CPV,2075,426612.7856032633,SSP1
CPV,2080,410180.86111946637,SSP1
CPV,2085,393363.4680806586,SSP1
CPV,2090,375204.7740132298,SSP1
CPV,2095,355917.9970849955,SSP1
CPV,2100,336398.5865167096,SSP1
CRI,2010,4658887,SSP1
CRI,2015,4972118.533401329,SSP1
CRI,2020,5250640.631307319,SSP1
CRI,2025,5494287.879483464,SSP1
CRI,2030,5699868.769469121,SSP1
CRI,2035,5877085.714091471,SSP1
CRI,2040,6018740.585970617,SSP1
CRI,2045,6118584.759277915,SSP1
CRI,2050,6175662.61965712,SSP1
CRI,2055,6194989.107487955,SSP1
CRI,2060,6180681.700188151,SSP1
CRI,2065,6126475.032915278,SSP1
CRI,2070,6034742.89370878,SSP1
CRI,2075,5907459.675003598,SSP1
CRI,2080,5727693.763944489,SSP1
CRI,2085,5500313.721787683,SSP1
CRI,2090,5234484.5755850915,SSP1
CRI,2095,4930208.006618412,SSP1
CRI,2100,4593338.292561324,SSP1
CUB,2010,11257979,SSP1
CUB,2015,11174951.055610554,SSP1
CUB,2020,11031286.48529902,SSP1
CUB,2025,10829231.195219167,SSP1
CUB,2030,10562243.526299912,SSP1
CUB,2035,10246023.381522244,SSP1
CUB,2040,9878453.835996835,SSP1
CUB,2045,9461332.501034573,SSP1
CUB,2050,8994171.755438404,SSP1
CUB,2055,8484715.033774473,SSP1
CUB,2060,7941860.831543237,SSP1
CUB,2065,7389762.600200525,SSP1
